id,time,S,I,R
4,14,9875,4,121
4,15,9845,4,151
4,16,9814,5,181
4,17,9783,6,211
4,18,9753,6,241
4,19,9722,7,271
4,20,9692,7,301
4,21,9662,7,331
4,22,9631,8,361
4,23,9598,10,392
4,24,9567,11,422
4,25,9536,11,453
4,26,9505,12,483
4,27,9473,14,513
4,28,9441,16,543
4,29,9408,19,573
4,30,9376,21,603
4,31,9345,22,633
4,32,9314,22,664
4,33,9279,26,695
4,34,9247,28,725
4,35,9213,32,755
4,36,9177,35,788
4,37,9146,36,818
4,38,9115,37,848
4,39,9078,43,879
4,40,9043,47,910
4,41,9006,52,942
4,42,8972,55,973
4,43,8933,62,1005
4,44,8899,65,1036
4,45,8864,68,1068
4,46,8822,78,1100
4,47,8779,88,1133
4,48,8730,106,1164
4,49,8692,114,1194
4,50,8650,125,1225
4,51,8607,136,1257
4,52,8563,149,1288
4,53,8510,166,1324
4,54,8458,183,1359
4,55,8409,196,1395
4,56,8357,215,1428
4,57,8298,241,1461
4,58,8239,264,1497
4,59,8173,294,1533
4,60,8109,322,1569
4,61,8039,351,1610
4,62,7969,384,1647
4,63,7888,426,1686
4,64,7803,475,1722
4,65,7722,518,1760
4,66,7647,553,1800
4,67,7551,610,1839
4,68,7455,667,1878
4,69,7342,740,1918
4,70,7245,787,1968
4,71,7138,843,2019
4,72,7012,913,2075
4,73,6887,992,2121
4,74,6753,1070,2177
4,75,6627,1149,2224
4,76,6481,1236,2283
4,77,6334,1331,2335
4,78,6148,1454,2398
4,79,5964,1578,2458
19,0,9999,1,0
19,1,9999,1,0
19,2,9999,1,0
19,3,9999,1,0
19,4,9999,1,0
19,5,9999,1,0
19,6,9999,1,0
19,7,9999,1,0
19,8,9998,2,0
19,9,9998,2,0
19,10,9998,2,0
19,11,9966,4,30
19,12,9936,4,60
19,13,9906,4,90
19,14,9876,4,120
19,15,9846,4,150
19,16,9816,4,180
19,17,9786,4,210
19,18,9755,5,240
19,19,9724,6,270
19,20,9694,6,300
19,21,9663,7,330
19,22,9633,7,360
19,23,9603,7,390
19,24,9574,6,420
19,25,9544,6,450
19,26,9512,7,481
19,27,9482,7,511
19,28,9452,7,541
19,29,9419,10,571
19,30,9387,12,601
19,31,9352,16,632
19,32,9322,16,662
19,33,9286,22,692
19,34,9250,27,723
19,35,9217,30,753
19,36,9183,34,783
19,37,9146,39,815
19,38,9112,43,845
19,39,9074,51,875
19,40,9040,54,906
19,41,9000,64,936
19,42,8961,71,968
19,43,8925,76,999
19,44,8882,86,1032
19,45,8837,101,1062
19,46,8801,107,1092
19,47,8759,118,1123
19,48,8717,129,1154
19,49,8665,148,1187
19,50,8611,171,1218
19,51,8561,188,1251
19,52,8508,208,1284
19,53,8454,225,1321
19,54,8396,247,1357
19,55,8330,279,1391
19,56,8250,323,1427
19,57,8186,353,1461
19,58,8112,384,1504
19,59,8035,422,1543
19,60,7958,459,1583
19,61,7884,498,1618
19,62,7791,553,1656
19,63,7704,604,1692
19,64,7605,659,1736
19,65,7513,712,1775
19,66,7420,764,1816
19,67,7305,830,1865
19,68,7187,895,1918
19,69,7048,985,1967
19,70,6907,1079,2014
19,71,6770,1171,2059
19,72,6617,1278,2105
19,73,6458,1374,2168
19,74,6290,1489,2221
19,75,6138,1586,2276
19,76,5963,1701,2336
19,77,5772,1824,2404
19,78,5597,1935,2468
19,79,5412,2063,2525
20,0,9999,1,0
20,1,9999,1,0
20,2,9999,1,0
20,3,9999,1,0
20,4,9999,1,0
20,5,9999,1,0
20,6,9999,1,0
20,7,9999,1,0
20,8,9999,1,0
20,9,9999,1,0
20,10,9998,2,0
20,11,9968,2,30
20,12,9938,2,60
20,13,9906,4,90
20,14,9876,4,120
20,15,9846,4,150
20,16,9814,6,180
20,17,9783,7,210
20,18,9752,8,240
20,19,9722,8,270
20,20,9691,9,300
20,21,9660,10,330
20,22,9628,12,360
20,23,9597,13,390
20,24,9565,15,420
20,25,9531,19,450
20,26,9499,21,480
20,27,9465,25,510
20,28,9432,28,540
20,29,9399,30,571
20,30,9364,35,601
20,31,9328,38,634
20,32,9297,38,665
20,33,9259,46,695
20,34,9224,49,727
20,35,9188,54,758
20,36,9149,61,790
20,37,9109,70,821
20,38,9069,78,853
20,39,9025,89,886
20,40,8987,94,919
20,41,8946,104,950
20,42,8906,113,981
20,43,8864,123,1013
20,44,8813,142,1045
20,45,8768,154,1078
20,46,8723,168,1109
20,47,8677,181,1142
20,48,8624,197,1179
20,49,8564,226,1210
20,50,8503,251,1246
20,51,8437,282,1281
20,52,8366,317,1317
20,53,8290,358,1352
